VARIABLES = "x", "y", "U", "V", "S2N", ZONE I=52, J=55
320.0000	864.0000	1472.8580	 92.6456	  0.0000
336.0000	864.0000	1710.2445	147.5546	  0.0000
352.0000	864.0000	     nan	     nan	  1.0000
368.0000	864.0000	     nan	     nan	  1.0000
384.0000	864.0000	     nan	     nan	  1.0000
400.0000	864.0000	     nan	     nan	  1.0000
416.0000	864.0000	     nan	     nan	  1.0000
432.0000	864.0000	     nan	     nan	  1.0000
448.0000	864.0000	     nan	     nan	  1.0000
464.0000	864.0000	     nan	     nan	  1.0000
480.0000	864.0000	     nan	     nan	  1.0000
496.0000	864.0000	     nan	     nan	  1.0000
512.0000	864.0000	     nan	     nan	  1.0000
528.0000	864.0000	     nan	     nan	  1.0000
544.0000	864.0000	     nan	     nan	  1.0000
560.0000	864.0000	     nan	     nan	  1.0000
576.0000	864.0000	     nan	     nan	  1.0000
592.0000	864.0000	     nan	     nan	  1.0000
608.0000	864.0000	     nan	     nan	  1.0000
624.0000	864.0000	     nan	     nan	  1.0000
640.0000	864.0000	     nan	     nan	  1.0000
656.0000	864.0000	     nan	     nan	  1.0000
672.0000	864.0000	     nan	     nan	  1.0000
688.0000	864.0000	     nan	     nan	  1.0000
704.0000	864.0000	     nan	     nan	  1.0000
720.0000	864.0000	     nan	     nan	  1.0000
736.0000	864.0000	     nan	     nan	  1.0000
752.0000	864.0000	     nan	     nan	  1.0000
768.0000	864.0000	     nan	     nan	  1.0000
784.0000	864.0000	     nan	     nan	  1.0000
800.0000	864.0000	     nan	     nan	  1.0000
816.0000	864.0000	     nan	     nan	  1.0000
832.0000	864.0000	     nan	     nan	  1.0000
 16.0000	848.0000	-95.2451	467.8306	  0.0000
 32.0000	848.0000	-352.8897	763.2857	  0.0000
 48.0000	848.0000	-487.2862	791.1673	  0.0000
 64.0000	848.0000	-506.8286	782.8169	  0.0000
 80.0000	848.0000	-472.0359	793.5561	  0.0000
 96.0000	848.0000	-291.0929	853.0143	  0.0000
112.0000	848.0000	-130.9582	768.3793	  0.0000
128.0000	848.0000	126.6285	651.4349	  0.0000
144.0000	848.0000	260.2873	574.2509	  0.0000
160.0000	848.0000	409.2528	679.9178	  0.0000
176.0000	848.0000	679.7529	528.5496	  0.0000
192.0000	848.0000	810.3903	435.9083	  0.0000
208.0000	848.0000	818.8671	310.9405	  0.0000
224.0000	848.0000	828.6996	264.4170	  0.0000
240.0000	848.0000	     nan	     nan	  1.0000
256.0000	848.0000	963.0792	155.0070	  0.0000
272.0000	848.0000	1053.9326	203.3494	  0.0000
288.0000	848.0000	1162.2871	183.0021	  0.0000
304.0000	848.0000	1238.2155	 86.9233	  0.0000
320.0000	848.0000	1283.1458	 88.3511	  0.0000
336.0000	848.0000	1360.1480	 29.4064	  0.0000
352.0000	848.0000	1421.6037	  6.5475	  0.0000
368.0000	848.0000	1530.7287	-31.3313	  0.0000
384.0000	848.0000	1608.8989	-27.6703	  0.0000
400.0000	848.0000	1493.6397	-37.8980	  0.0000
416.0000	848.0000	1712.8906	 11.8481	  0.0000
432.0000	848.0000	1664.1550	  8.8578	  0.0000
448.0000	848.0000	1858.5727	-34.7063	  0.0000
464.0000	848.0000	     nan	     nan	  1.0000
480.0000	848.0000	1923.9286	-75.9464	  0.0000
496.0000	848.0000	     nan	     nan	  1.0000
512.0000	848.0000	     nan	     nan	  1.0000
528.0000	848.0000	1924.6159	 -8.8057	  0.0000
544.0000	848.0000	     nan	     nan	  1.0000
560.0000	848.0000	     nan	     nan	  1.0000
576.0000	848.0000	1925.7275	  1.1991	  0.0000
592.0000	848.0000	     nan	     nan	  1.0000
608.0000	848.0000	     nan	     nan	  1.0000
624.0000	848.0000	     nan	     nan	  1.0000
640.0000	848.0000	     nan	     nan	  1.0000
656.0000	848.0000	     nan	     nan	  1.0000
672.0000	848.0000	     nan	     nan	  1.0000
688.0000	848.0000	     nan	     nan	  1.0000
704.0000	848.0000	     nan	     nan	  1.0000
720.0000	848.0000	     nan	     nan	  1.0000
736.0000	848.0000	     nan	     nan	  1.0000
752.0000	848.0000	     nan	     nan	  1.0000
768.0000	848.0000	     nan	     nan	  1.0000
784.0000	848.0000	     nan	     nan	  1.0000
800.0000	848.0000	     nan	     nan	  1.0000
816.0000	848.0000	     nan	     nan	  1.0000
832.0000	848.0000	881.1934	-1608.8852	  0.0000
 16.0000	832.0000	 -0.8367	400.2212	  0.0000
 32.0000	832.0000	-220.6462	633.6984	  0.0000
 48.0000	832.0000	-262.5317	747.3703	  0.0000
 64.0000	832.0000	-280.9387	821.6937	  0.0000
 80.0000	832.0000	-323.5498	906.9637	  0.0000
 96.0000	832.0000	-176.6299	951.4240	  0.0000
112.0000	832.0000	-64.3106	956.7713	  0.0000
128.0000	832.0000	124.6614	834.4090	  0.0000
144.0000	832.0000	256.2151	686.4764	  0.0000
160.0000	832.0000	364.3183	799.8606	  0.0000
176.0000	832.0000	607.7748	668.8438	  0.0000
192.0000	832.0000	696.1817	649.1607	  0.0000
208.0000	832.0000	818.2179	494.3088	  0.0000
224.0000	832.0000	908.3155	340.9018	  0.0000
240.0000	832.0000	748.2619	272.5091	  0.0000
256.0000	832.0000	1074.1643	426.2906	  0.0000
272.0000	832.0000	928.2238	216.8438	  0.0000
288.0000	832.0000	989.7442	126.3041	  0.0000
304.0000	832.0000	1026.7246	126.8265	  0.0000
320.0000	832.0000	1079.3811	112.2320	  0.0000
336.0000	832.0000	1171.8508	 44.2628	  0.0000
352.0000	832.0000	1231.5188	 38.8110	  0.0000
368.0000	832.0000	1230.2915	 63.1485	  0.0000
384.0000	832.0000	1208.5240	 92.4930	  0.0000
400.0000	832.0000	1256.1471	  5.4770	  0.0000
416.0000	832.0000	1373.2472	 -4.5248	  0.0000
432.0000	832.0000	1405.5293	-10.9149	  0.0000
448.0000	832.0000	1401.3651	 -1.7414	  0.0000
464.0000	832.0000	1434.3745	-20.9468	  0.0000
480.0000	832.0000	1537.9790	-58.0412	  0.0000
496.0000	832.0000	1611.2256	-45.4843	  0.0000
512.0000	832.0000	1576.1493	-38.7950	  0.0000
528.0000	832.0000	1604.7985	  6.9738	  0.0000
544.0000	832.0000	1584.6907	 47.3502	  0.0000
560.0000	832.0000	1651.8306	 57.4340	  0.0000
576.0000	832.0000	1632.7303	 35.3190	  0.0000
592.0000	832.0000	1613.4521	 33.9902	  0.0000
608.0000	832.0000	1756.9372	 22.3060	  0.0000
624.0000	832.0000	1640.1542	  7.8644	  0.0000
640.0000	832.0000	1772.4807	 16.9067	  0.0000
656.0000	832.0000	1756.3620	 23.9512	  0.0000
672.0000	832.0000	1599.4002	-20.9488	  0.0000
688.0000	832.0000	1627.8501	-51.2335	  0.0000
704.0000	832.0000	1520.0232	-36.1046	  0.0000
720.0000	832.0000	1466.4202	-27.4177	  0.0000
736.0000	832.0000	1386.6051	-93.2771	  0.0000
752.0000	832.0000	1323.0101	-132.0695	  0.0000
768.0000	832.0000	1276.8648	-297.5230	  0.0000
784.0000	832.0000	     nan	     nan	  1.0000
800.0000	832.0000	     nan	     nan	  1.0000
816.0000	832.0000	     nan	     nan	  1.0000
832.0000	832.0000	     nan	     nan	  1.0000
 16.0000	816.0000	-140.7522	292.4929	  0.0000
 32.0000	816.0000	-51.8977	492.9587	  0.0000
 48.0000	816.0000	-131.4021	676.5642	  0.0000
 64.0000	816.0000	-156.5524	844.0638	  0.0000
 80.0000	816.0000	-50.6990	1021.0649	  0.0000
 96.0000	816.0000	-32.1535	1043.5469	  0.0000
112.0000	816.0000	100.3214	1046.1805	  0.0000
128.0000	816.0000	154.5931	998.3470	  0.0000
144.0000	816.0000	250.8486	825.9665	  0.0000
160.0000	816.0000	335.6986	990.9749	  0.0000
176.0000	816.0000	554.3830	766.4087	  0.0000
192.0000	816.0000	663.1200	681.6187	  0.0000
208.0000	816.0000	740.4935	597.9547	  0.0000
224.0000	816.0000	803.1042	453.4276	  0.0000
240.0000	816.0000	924.3245	344.9463	  0.0000
256.0000	816.0000	1029.0591	467.6102	  0.0000
272.0000	816.0000	879.5911	254.8655	  0.0000
288.0000	816.0000	871.9555	131.0473	  0.0000
304.0000	816.0000	912.6514	125.8462	  0.0000
320.0000	816.0000	1016.7662	129.5463	  0.0000
336.0000	816.0000	1065.8135	122.8202	  0.0000
352.0000	816.0000	1154.6467	 71.1827	  0.0000
368.0000	816.0000	1133.9484	 61.8449	  0.0000
384.0000	816.0000	1046.4557	 84.5292	  0.0000
400.0000	816.0000	1157.4831	 42.7057	  0.0000
416.0000	816.0000	1158.0834	 43.1963	  0.0000
432.0000	816.0000	1197.5385	 28.5475	  0.0000
448.0000	816.0000	1150.2549	 54.0386	  0.0000
464.0000	816.0000	1239.0469	 42.3826	  0.0000
480.0000	816.0000	1254.4357	 60.8220	  0.0000
496.0000	816.0000	1352.4182	 -0.9544	  0.0000
512.0000	816.0000	1367.5332	 -1.8815	  0.0000
528.0000	816.0000	1356.3239	 41.8219	  0.0000
544.0000	816.0000	1309.3596	 32.5553	  0.0000
560.0000	816.0000	1300.1707	 16.7372	  0.0000
576.0000	816.0000	1326.0066	 32.9542	  0.0000
592.0000	816.0000	1310.6061	 39.6309	  0.0000
608.0000	816.0000	1316.5595	 25.8875	  0.0000
624.0000	816.0000	1357.2812	  1.7974	  0.0000
640.0000	816.0000	1310.5785	 14.9388	  0.0000
656.0000	816.0000	1267.1355	 -3.5660	  0.0000
672.0000	816.0000	1252.1116	 -8.3645	  0.0000
688.0000	816.0000	1183.7692	-29.7989	  0.0000
704.0000	816.0000	1161.7163	-45.3036	  0.0000
720.0000	816.0000	1159.1145	-68.1088	  0.0000
736.0000	816.0000	1062.2661	-136.8582	  0.0000
752.0000	816.0000	1030.0878	-150.8458	  0.0000
768.0000	816.0000	879.5344	-299.3931	  0.0000
784.0000	816.0000	738.2410	-563.8635	  0.0000
800.0000	816.0000	     nan	     nan	  1.0000
816.0000	816.0000	     nan	     nan	  1.0000
832.0000	816.0000	     nan	     nan	  1.0000
 16.0000	800.0000	-63.2633	232.8941	  0.0000
 32.0000	800.0000	  6.0540	400.1089	  0.0000
 48.0000	800.0000	-58.2975	652.4225	  0.0000
 64.0000	800.0000	-102.3133	898.3091	  0.0000
 80.0000	800.0000	-88.5980	969.1828	  0.0000
 96.0000	800.0000	 22.8168	1019.0446	  0.0000
112.0000	800.0000	166.8496	1089.8172	  0.0000
128.0000	800.0000	243.2312	1098.9945	  0.0000
144.0000	800.0000	403.5832	1209.4519	  0.0000
160.0000	800.0000	546.8850	1049.9156	  0.0000
176.0000	800.0000	464.8488	856.9167	  0.0000
192.0000	800.0000	566.2084	751.5768	  0.0000
208.0000	800.0000	662.4635	644.0076	  0.0000
224.0000	800.0000	696.0412	556.8186	  0.0000
240.0000	800.0000	848.4519	437.2010	  0.0000
256.0000	800.0000	889.4662	343.4716	  0.0000
272.0000	800.0000	744.9305	264.3818	  0.0000
288.0000	800.0000	746.3388	156.5400	  0.0000
304.0000	800.0000	830.3467	 99.9113	  0.0000
320.0000	800.0000	816.9704	114.7608	  0.0000
336.0000	800.0000	849.1148	 85.6145	  0.0000
352.0000	800.0000	961.4542	 32.8161	  0.0000
368.0000	800.0000	1054.9357	 58.6085	  0.0000
384.0000	800.0000	932.5525	 54.6168	  0.0000
400.0000	800.0000	1041.4646	 47.2533	  0.0000
416.0000	800.0000	1071.9318	 48.6904	  0.0000
432.0000	800.0000	1134.3283	 63.3967	  0.0000
448.0000	800.0000	1148.1637	 69.9346	  0.0000
464.0000	800.0000	1148.9567	 79.2358	  0.0000
480.0000	800.0000	1152.4694	 77.7425	  0.0000
496.0000	800.0000	1216.5694	 36.0603	  0.0000
512.0000	800.0000	1223.9608	 24.4109	  0.0000
528.0000	800.0000	1207.6804	 55.4826	  0.0000
544.0000	800.0000	1100.5486	 49.0424	  0.0000
560.0000	800.0000	1183.9677	 47.2856	  0.0000
576.0000	800.0000	1207.6437	 29.9241	  0.0000
592.0000	800.0000	1219.0714	 31.2249	  0.0000
608.0000	800.0000	1208.2992	 24.1348	  0.0000
624.0000	800.0000	1138.5870	 -1.7111	  0.0000
640.0000	800.0000	1087.1196	-11.1039	  0.0000
656.0000	800.0000	1046.1967	-17.9227	  0.0000
672.0000	800.0000	962.5094	-46.1444	  0.0000
688.0000	800.0000	949.0214	-53.5322	  0.0000
704.0000	800.0000	897.2569	-76.8285	  0.0000
720.0000	800.0000	816.7019	-111.6993	  0.0000
736.0000	800.0000	782.5492	-162.9582	  0.0000
752.0000	800.0000	723.7328	-240.9883	  0.0000
768.0000	800.0000	673.2493	-411.6882	  0.0000
784.0000	800.0000	523.3295	-770.8126	  0.0000
800.0000	800.0000	     nan	     nan	  1.0000
816.0000	800.0000	     nan	     nan	  1.0000
832.0000	800.0000	     nan	     nan	  1.0000
 16.0000	784.0000	-81.4072	222.2575	  0.0000
 32.0000	784.0000	 61.7278	346.9303	  0.0000
 48.0000	784.0000	-10.2217	684.9556	  0.0000
 64.0000	784.0000	-31.6255	781.3910	  0.0000
 80.0000	784.0000	-48.3801	942.3502	  0.0000
 96.0000	784.0000	118.3636	1215.5573	  0.0000
112.0000	784.0000	153.1991	1179.5492	  0.0000
128.0000	784.0000	277.2852	1077.9142	  0.0000
144.0000	784.0000	386.4268	1300.4595	  0.0000
160.0000	784.0000	524.1776	1143.6223	  0.0000
176.0000	784.0000	610.8653	1020.9951	  0.0000
192.0000	784.0000	480.2901	874.9302	  0.0000
208.0000	784.0000	592.8220	724.3328	  0.0000
224.0000	784.0000	657.6257	612.6578	  0.0000
240.0000	784.0000	726.2385	530.1545	  0.0000
256.0000	784.0000	759.7211	382.2743	  0.0000
272.0000	784.0000	698.0190	298.0059	  0.0000
288.0000	784.0000	681.6459	255.7031	  0.0000
304.0000	784.0000	794.2988	118.6618	  0.0000
320.0000	784.0000	771.5568	106.9051	  0.0000
336.0000	784.0000	790.6352	 86.3299	  0.0000
352.0000	784.0000	804.3724	 78.5319	  0.0000
368.0000	784.0000	961.8815	 97.1252	  0.0000
384.0000	784.0000	928.1366	 87.7990	  0.0000
400.0000	784.0000	950.2911	 77.3937	  0.0000
416.0000	784.0000	998.8733	 85.3693	  0.0000
432.0000	784.0000	1097.9107	 96.0014	  0.0000
448.0000	784.0000	1084.0836	 98.2519	  0.0000
464.0000	784.0000	1079.9781	 98.0362	  0.0000
480.0000	784.0000	1085.9858	 82.1914	  0.0000
496.0000	784.0000	1091.8505	 87.4630	  0.0000
512.0000	784.0000	1082.9493	 74.5465	  0.0000
528.0000	784.0000	1071.4272	 57.6434	  0.0000
544.0000	784.0000	998.8910	  7.0614	  0.0000
560.0000	784.0000	1066.2859	 86.6168	  0.0000
576.0000	784.0000	1114.6791	 46.6516	  0.0000
592.0000	784.0000	1095.9941	 44.4083	  0.0000
608.0000	784.0000	999.9816	 -6.2745	  0.0000
624.0000	784.0000	973.2409	 -2.1051	  0.0000
640.0000	784.0000	969.5355	-40.9931	  0.0000
656.0000	784.0000	944.4199	-50.2213	  0.0000
672.0000	784.0000	864.4995	-48.9469	  0.0000
688.0000	784.0000	834.8486	-93.2837	  0.0000
704.0000	784.0000	728.3609	-123.2267	  0.0000
720.0000	784.0000	672.5499	-159.3774	  0.0000
736.0000	784.0000	639.0819	-251.8114	  0.0000
752.0000	784.0000	506.9570	-379.6631	  0.0000
768.0000	784.0000	482.4296	-556.4588	  0.0000
784.0000	784.0000	373.9541	-861.8192	  0.0000
800.0000	784.0000	230.2607	-1314.3729	  0.0000
816.0000	784.0000	     nan	     nan	  1.0000
832.0000	784.0000	     nan	     nan	  1.0000
 16.0000	768.0000	-67.0166	217.3411	  0.0000
 32.0000	768.0000	-65.4600	324.4910	  0.0000
 48.0000	768.0000	 -9.7041	726.1239	  0.0000
 64.0000	768.0000	-11.6932	822.0101	  0.0000
 80.0000	768.0000	 63.5254	1242.6053	  0.0000
 96.0000	768.0000	 73.0240	1269.8716	  0.0000
112.0000	768.0000	159.2826	1226.9853	  0.0000
128.0000	768.0000	261.2458	1207.5946	  0.0000
144.0000	768.0000	371.4183	1351.9861	  0.0000
160.0000	768.0000	455.3897	1229.6022	  0.0000
176.0000	768.0000	531.2025	1131.2197	  0.0000
192.0000	768.0000	400.4885	911.9898	  0.0000
208.0000	768.0000	531.1819	751.7876	  0.0000
224.0000	768.0000	580.8657	638.2754	  0.0000
240.0000	768.0000	654.3267	550.1437	  0.0000
256.0000	768.0000	672.3873	445.6602	  0.0000
272.0000	768.0000	680.4882	330.3940	  0.0000
288.0000	768.0000	691.3674	299.1321	  0.0000
304.0000	768.0000	767.0631	183.0117	  0.0000
320.0000	768.0000	795.9787	102.6267	  0.0000
336.0000	768.0000	808.3449	116.7148	  0.0000
352.0000	768.0000	825.3412	101.5034	  0.0000
368.0000	768.0000	826.0271	 98.0925	  0.0000
384.0000	768.0000	855.7230	117.6712	  0.0000
400.0000	768.0000	878.2804	 98.5833	  0.0000
416.0000	768.0000	901.9084	115.8324	  0.0000
432.0000	768.0000	952.4677	101.8556	  0.0000
448.0000	768.0000	960.9173	 94.0776	  0.0000
464.0000	768.0000	956.8984	 80.3839	  0.0000
480.0000	768.0000	988.5421	 67.2272	  0.0000
496.0000	768.0000	1035.9780	 94.8286	  0.0000
512.0000	768.0000	958.1711	 20.8927	  0.0000
528.0000	768.0000	967.2328	  3.2447	  0.0000
544.0000	768.0000	944.1670	 14.4938	  0.0000
560.0000	768.0000	950.5485	 46.3449	  0.0000
576.0000	768.0000	969.6410	 39.5985	  0.0000
592.0000	768.0000	912.4034	 31.6887	  0.0000
608.0000	768.0000	899.0009	 24.1441	  0.0000
624.0000	768.0000	906.2091	-17.9447	  0.0000
640.0000	768.0000	888.3377	-49.9882	  0.0000
656.0000	768.0000	847.8453	-58.7987	  0.0000
672.0000	768.0000	766.2304	-61.1092	  0.0000
688.0000	768.0000	705.8361	-128.6856	  0.0000
704.0000	768.0000	653.8076	-170.3884	  0.0000
720.0000	768.0000	580.2304	-192.6896	  0.0000
736.0000	768.0000	520.1571	-276.5087	  0.0000
752.0000	768.0000	437.2588	-429.6261	  0.0000
768.0000	768.0000	366.8485	-549.2222	  0.0000
784.0000	768.0000	260.6993	-883.8768	  0.0000
800.0000	768.0000	130.8914	-1392.3119	  0.0000
816.0000	768.0000	     nan	     nan	  1.0000
832.0000	768.0000	     nan	     nan	  1.0000
 16.0000	752.0000	-63.5850	221.9066	  0.0000
 32.0000	752.0000	 90.5107	340.1853	  0.0000
 48.0000	752.0000	-10.7294	698.5782	  0.0000
 64.0000	752.0000	  0.1519	896.7602	  0.0000
 80.0000	752.0000	 66.9775	1271.1981	  0.0000
 96.0000	752.0000	 83.5068	1340.4489	  0.0000
112.0000	752.0000	162.2896	1332.6802	  0.0000
128.0000	752.0000	197.7773	1294.8650	  0.0000
144.0000	752.0000	301.1517	1127.2195	  0.0000
160.0000	752.0000	314.1371	1033.4355	  0.0000
176.0000	752.0000	249.4461	882.8379	  0.0000
192.0000	752.0000	329.6666	761.0707	  0.0000
208.0000	752.0000	415.7680	789.4209	  0.0000
224.0000	752.0000	501.4042	670.3751	  0.0000
240.0000	752.0000	552.3067	547.6937	  0.0000
256.0000	752.0000	584.7505	457.7035	  0.0000
272.0000	752.0000	745.3564	343.9334	  0.0000
288.0000	752.0000	638.3116	299.3354	  0.0000
304.0000	752.0000	645.9882	230.3612	  0.0000
320.0000	752.0000	726.9988	155.3093	  0.0000
336.0000	752.0000	789.5743	149.0252	  0.0000
352.0000	752.0000	812.0656	123.5388	  0.0000
368.0000	752.0000	772.2073	102.5970	  0.0000
384.0000	752.0000	781.2767	115.5775	  0.0000
400.0000	752.0000	826.8960	125.0238	  0.0000
416.0000	752.0000	817.0140	160.8642	  0.0000
432.0000	752.0000	873.2177	111.1423	  0.0000
448.0000	752.0000	874.9382	 75.6801	  0.0000
464.0000	752.0000	885.3381	 73.4519	  0.0000
480.0000	752.0000	878.6632	112.7994	  0.0000
496.0000	752.0000	895.3751	138.2605	  0.0000
512.0000	752.0000	890.0605	121.6893	  0.0000
528.0000	752.0000	895.4143	 77.9953	  0.0000
544.0000	752.0000	892.0842	 41.1338	  0.0000
560.0000	752.0000	890.2401	 41.9667	  0.0000
576.0000	752.0000	840.1682	 67.7161	  0.0000
592.0000	752.0000	821.4669	 45.7508	  0.0000
608.0000	752.0000	821.8575	 22.3138	  0.0000
624.0000	752.0000	805.8849	 -6.0909	  0.0000
640.0000	752.0000	764.7663	-35.1448	  0.0000
656.0000	752.0000	727.6958	-72.6784	  0.0000
672.0000	752.0000	670.7834	-116.8972	  0.0000
688.0000	752.0000	622.8117	-167.5769	  0.0000
704.0000	752.0000	583.4209	-203.4813	  0.0000
720.0000	752.0000	517.4197	-283.9617	  0.0000
736.0000	752.0000	434.8529	-321.0475	  0.0000
752.0000	752.0000	368.1833	-462.1112	  0.0000
768.0000	752.0000	268.1823	-678.5926	  0.0000
784.0000	752.0000	169.7158	-881.1434	  0.0000
800.0000	752.0000	 99.2984	-1282.6586	  0.0000
816.0000	752.0000	     nan	     nan	  1.0000
832.0000	752.0000	     nan	     nan	  1.0000
 16.0000	736.0000	-43.2476	185.1853	  0.0000
 32.0000	736.0000	 -1.2965	596.2156	  0.0000
 48.0000	736.0000	  0.3158	786.0748	  0.0000
 64.0000	736.0000	 16.0054	1080.7226	  0.0000
 80.0000	736.0000	112.9268	1312.8087	  0.0000
 96.0000	736.0000	146.2502	1322.0989	  0.0000
112.0000	736.0000	165.6369	1335.9151	  0.0000
128.0000	736.0000	159.7277	1346.7914	  0.0000
144.0000	736.0000	205.2937	1239.6963	  0.0000
160.0000	736.0000	275.0873	1068.9107	  0.0000
176.0000	736.0000	247.5294	946.9304	  0.0000
192.0000	736.0000	356.7420	999.2837	  0.0000
208.0000	736.0000	404.7032	893.2133	  0.0000
224.0000	736.0000	481.1323	719.9037	  0.0000
240.0000	736.0000	519.8600	583.6603	  0.0000
256.0000	736.0000	546.9959	482.9914	  0.0000
272.0000	736.0000	652.6819	387.1673	  0.0000
288.0000	736.0000	546.1878	320.7053	  0.0000
304.0000	736.0000	612.9086	248.9991	  0.0000
320.0000	736.0000	696.9347	231.1855	  0.0000
336.0000	736.0000	703.5639	222.7751	  0.0000
352.0000	736.0000	666.6718	210.2723	  0.0000
368.0000	736.0000	713.2106	185.3597	  0.0000
384.0000	736.0000	743.3669	156.7291	  0.0000
400.0000	736.0000	754.1654	154.3260	  0.0000
416.0000	736.0000	812.5013	177.4020	  0.0000
432.0000	736.0000	814.7986	137.7453	  0.0000
448.0000	736.0000	799.5853	 98.0409	  0.0000
464.0000	736.0000	816.5118	 89.8911	  0.0000
480.0000	736.0000	837.8837	101.0043	  0.0000
496.0000	736.0000	837.5978	 95.8100	  0.0000
512.0000	736.0000	877.2412	148.7635	  0.0000
528.0000	736.0000	880.7712	147.8806	  0.0000
544.0000	736.0000	861.9450	 96.3060	  0.0000
560.0000	736.0000	828.0102	 54.5368	  0.0000
576.0000	736.0000	805.5333	 68.5516	  0.0000
592.0000	736.0000	791.4979	 53.1439	  0.0000
608.0000	736.0000	771.0612	 19.3508	  0.0000
624.0000	736.0000	751.1480	-11.0719	  0.0000
640.0000	736.0000	679.4763	-57.2858	  0.0000
656.0000	736.0000	643.4103	-113.0355	  0.0000
672.0000	736.0000	594.3860	-182.1042	  0.0000
688.0000	736.0000	550.4205	-188.7559	  0.0000
704.0000	736.0000	502.1136	-200.6060	  0.0000
720.0000	736.0000	378.5703	-327.3193	  0.0000
736.0000	736.0000	391.8403	-352.6782	  0.0000
752.0000	736.0000	318.7847	-459.7281	  0.0000
768.0000	736.0000	221.9282	-720.0058	  0.0000
784.0000	736.0000	155.1081	-922.3121	  0.0000
800.0000	736.0000	 40.4094	-1789.2426	  0.0000
816.0000	736.0000	     nan	     nan	  1.0000
832.0000	736.0000	     nan	     nan	  1.0000
 16.0000	720.0000	-44.6707	188.8763	  0.0000
 32.0000	720.0000	 22.0219	554.1198	  0.0000
 48.0000	720.0000	 23.3198	778.8225	  0.0000
 64.0000	720.0000	  5.3959	1145.6513	  0.0000
